Gene,Sample,Mean,SD,CV,Range
csfB,Y1,9191.210256410257,14.058489654910085,0.001529558051955696,47
csfB,Y2,9002.148717948718,14.865147638932266,0.0016512888316645724,50
csfB,Y3,8921.015384615384,11.696098972124913,0.0013110726153768618,42
csfG,M1,1050.297520661157,7.29342698153524,0.006944153288055049,36
csfG,M2,1309.2644628099174,16.99057022539332,0.01297718735062013,65
csfG,M3,524.2148760330579,33.931845074985794,0.06472888623795177,128
csfG,Y1,1510.404958677686,69.84370390526702,0.046241707234868375,271
csfG,Y2,1319.793388429752,42.19081996425524,0.03196774611399784,164
csfG,Y3,2629.4793388429753,89.6761859110836,0.03410416069309864,353
csgA,M1,10109.666666666666,7.2047624631584934,0.0007126607336039923,31
csgA,M2,11018.236947791165,13.42737635607743,0.0012186501724097726,53
csgA,M3,10400.767068273093,19.219077589375853,0.0018478519385365796,74
csgA,Y1,9475.650602409638,25.97537624379303,0.0027412762810384277,90
csgA,Y2,9193.863453815262,25.704379994979185,0.0027958192031133987,89
csgA,Y3,9048.305220883534,32.60100948447239,0.0036029962173721878,106
ctpB,M1,7901.104643104643,84.94420620878446,0.010750927882333004,369
ctpB,M2,9305.699237699238,23.642205102511102,0.0025406156483901636,116
ctpB,M3,7745.264726264726,211.13353485065934,0.027259692510533694,865
ctpB,Y1,7975.358281358282,75.03579251588313,0.00940845412440879,445
ctpB,Y2,8513.208593208594,20.225843684139313,0.002375819112464185,123
ctpB,Y3,8613.69715869716,22.47073390771557,0.00260872114421008,107
ctsR,M1,10128.047311827957,14.756570653659102,0.0014570005648004588,60
ctsR,M2,10662.445161290323,8.116454606084869,0.000761218883971512,37
ctsR,M3,10078.787096774193,12.199484388892783,0.0012104119545096193,53
ctsR,Y1,9871.31182795699,13.319659516125395,0.0013493302357648336,63
ctsR,Y2,9482.969892473118,9.648295643512379,0.001017433963506568,50
ctsR,Y3,9658.25376344086,7.485050605923085,0.0007749900540257137,44
cwlC,M1,589.8385416666666,31.687604442669382,0.053722505743914045,120
cwlC,M2,2281.79296875,32.847482128451546,0.014395469956437758,164
cwlC,M3,1186.9348958333333,37.17832471929138,0.03132296880798075,141
cwlC,Y1,856.1966145833334,47.540215751371846,0.05552488171715934,166
cwlC,Y2,786.6966145833334,33.951194190476926,0.043156654752428115,159
cwlC,Y3,710.7265625,30.895639159399124,0.04347050017481108,146
cwlD,M1,10542.221288515406,31.49672251732221,0.00298767419648404,110
cwlD,M2,11295.081232492998,30.36411314005031,0.0026882598287740235,105
cwlD,M3,10636.782913165265,28.858686299826193,0.0027131028747524287,107
cwlD,Y1,10397.809523809523,24.09233335068728,0.002317058539639452,115
cwlD,Y2,9769.92857142857,35.46800618914828,0.003630324001842943,139
cwlD,Y3,9946.878151260504,20.297105935091878,0.002040550374342301,89
cwlH,M1,3052.096945551129,114.03388076095025,0.03736247006412135,545
cwlH,M2,4061.4780876494024,90.09083690481731,0.022181785783549002,358
cwlH,M3,3807.191235059761,104.45851043259744,0.027437158782741777,472
cwlH,Y1,8246.483399734396,24.487894384882495,0.0029694953834104856,96
cwlH,Y2,9023.354581673308,22.311274899117088,0.0024726142253604804,77
cwlH,Y3,5557.258964143426,102.35185520198095,0.018417686824093695,375
cwlJ,M1,10137.645687645687,28.532902163867963,0.0028145491609200533,95
cwlJ,M2,11039.51282051282,31.677374052140188,0.0028694539847156655,100
cwlJ,M3,10462.407925407926,26.203446171195868,0.0025045330250946228,88
cwlJ,Y1,9441.193473193473,29.308659597373673,0.0031043384165985164,103
cwlJ,Y2,9112.703962703963,34.487889085968746,0.0037845944768006424,108
cwlJ,Y3,8920.158508158509,36.58779038485167,0.004101697335466397,114
cydA,M1,8315.507462686568,9.526995097700064,0.0011456901626809544,43
cydA,M2,9043.745557924662,8.29535293553302,0.0009172474924688857,32
cydA,M3,8947.054726368158,4.9370709975970755,0.0005518096344092847,25
cydA,Y1,8429.26368159204,11.787568919452156,0.0013984102722037319,51
cydA,Y2,8908.662402274342,12.349654629741943,0.0013862523993039776,55
cydA,Y3,9209.57142857143,10.928988799501914,0.0011866989560009524,46
cydB,M1,8321.558505408062,4.831691733553663,0.000580623416925281,23
cydB,M2,9041.725663716814,3.158612176710731,0.0003493373161481554,17
cydB,M3,8943.825958702066,2.672069498311115,0.00029876134784479727,15
cydB,Y1,8465.626352015732,21.675079438546508,0.0025603633490610535,90
cydB,Y2,8978.860373647984,32.713384488056256,0.003643378238074246,111
cydB,Y3,9256.976401179942,20.553929295312166,0.0022203717936120325,78
cydC,M1,8311.947183098591,12.156912217646834,0.001462582948357341,52
cydC,M2,9036.474178403756,7.129902125259171,0.0007890137219999924,30
cydC,M3,8923.695422535211,8.490225262747677,0.0009514248145792961,41
cydC,Y1,8466.650234741785,7.736771139219487,0.0009137936403080247,37
cydC,Y2,8990.523474178404,5.509137289771219,0.0006127715817209042,29
cydC,Y3,9232.379694835681,4.360133911740732,0.00047226544573114354,24
cydD,M1,8293.462962962964,23.633439227050413,0.0028496466834895,131
cydD,M2,9029.278935185184,26.02919781915511,0.0028827548695748947,129
cydD,M3,8907.820023148148,25.262799701429184,0.0028360249349201555,135
cydD,Y1,8455.825810185184,22.25363829600073,0.002631752213863707,130
cydD,Y2,8983.22974537037,23.869843350788397,0.0026571560593883336,132
cydD,Y3,9219.258101851852,20.135885894038495,0.002184111310431134,117
dacF,M1,2922.957264957265,354.58668557978893,0.12131093732736224,1823
dacF,M2,5016.594871794872,396.8510395869476,0.0791076516499646,2362
dacF,M3,4163.467521367521,438.01897852509893,0.10520533095962004,2402
dacF,Y1,7753.637606837607,493.2950872114779,0.06362111723876052,2734
dacF,Y2,8680.598290598291,23.32129871981366,0.002686600386182171,138
dacF,Y3,7949.072649572649,147.7668580317666,0.018589194557142547,733
dapA,M1,2306.536082474227,831.1271148827663,0.360335622407092,2706
dapA,M2,3206.1168384879725,722.7370663436722,0.22542443171987459,2640
dapA,M3,3400.6987399770906,993.2693016991675,0.29207800444736215,3353
dapA,Y1,4422.339060710195,1738.1688646039183,0.39304287634715673,5910
dapA,Y2,4284.423825887743,1279.3291278687152,0.29860004048587213,4589
dapA,Y3,3941.4329896907216,1064.368461978927,0.27004606313564306,3914
dapG,M1,1487.4238683127571,194.42475602666644,0.13071240832460893,854
dapG,M2,2067.5522633744854,250.03933204811463,0.12093495118716922,952
dapG,M3,2007.0798353909465,188.53844179085021,0.0939366927345598,830
dapG,Y1,2195.5053497942386,363.7090434663372,0.16566074115939813,1434
dapG,Y2,2237.6658436213993,292.73673776617466,0.13082236501068212,1273
dapG,Y3,1956.1925925925925,162.5649710017965,0.08310274336860919,763
disA,M1,10155.5567867036,10.835232870858754,0.0010669265209609221,44
disA,M2,10703.99353647276,6.2697344452655335,0.0005857378766067128,29
disA,M3,10106.806094182826,9.455767234398348,0.0009355841149303144,43
disA,Y1,9893.029547553093,11.365343374351436,0.0011488233528183993,48
disA,Y2,9492.3324099723,10.018482568991523,0.0010554289647996807,46
disA,Y3,9642.909510618652,10.087012020306492,0.0010460548249673813,45
divIB,M1,1193.4760101010102,67.15694342022503,0.05627004049670105,358
divIB,M2,1587.4974747474748,47.33985572979382,0.029820428997736976,236
divIB,M3,643.3421717171717,30.805787614086505,0.0478839861093848,143
divIB,Y1,1902.9722222222222,148.80694264933794,0.07819711759931344,639
divIB,Y2,1764.9760101010102,95.66545522088612,0.05420212777589603,414
divIB,Y3,2881.5530303030305,103.81436907873235,0.03602722836852147,512
divIC,M1,9468.439153439154,1.9753793102502617,0.00020862776622826567,11
divIC,M2,9773.07671957672,4.090091258726213,0.0004185060013427745,17
divIC,M3,9416.566137566138,3.197664333630788,0.00033957859870745573,14
divIC,Y1,9510.402116402116,4.730643460608857,0.0004974178171131327,16
divIC,Y2,9278.407407407407,13.753539140307735,0.001482316796019068,37
divIC,Y3,9146.880952380952,18.721584505899052,0.0020467725122218614,63
divIVA,M1,2304.478787878788,526.1956339584245,0.22833607179468715,1814
divIVA,M2,3110.361616161616,593.4624612017869,0.1908017569783919,2135
divIVA,M3,1409.0626262626263,378.1691218674252,0.26838347339498636,1338
divIVA,Y1,4607.113131313131,1246.9243324352615,0.270651988977718,4281
divIVA,Y2,4054.4828282828285,931.1083852642471,0.22964911301858787,3281
divIVA,Y3,5470.757575757576,1041.6406135669672,0.19040153016151945,3462
dltA,M1,8391.727513227514,125.47323980955294,0.014952015495233246,347
dltA,M2,9053.80357142857,108.6352821475425,0.011998855651161568,343
dltA,M3,8902.064153439154,13.946308528996875,0.001566637612200196,45
dltA,Y1,8425.5291005291,6.207781008869683,0.0007367823355425657,28
dltA,Y2,8992.545634920634,3.8289754597188503,0.0004257943873923575,17
dltA,Y3,9192.858465608466,6.339695184828668,0.0006896326326078218,29
dltB,M1,8307.14393939394,62.622230175753366,0.007538358626336991,279
dltB,M2,9018.658249158249,85.51570722941567,0.00948208756412266,368
dltB,M3,8850.021043771043,58.77472932304529,0.006641196561268408,145
dltB,Y1,8418.683501683501,8.32657951362958,0.0009890595735027332,35
dltB,Y2,8978.30723905724,11.191782163265207,0.0012465358853592085,44
dltB,Y3,9185.363636363636,8.840194501805177,0.0009624218323603456,37
dltC,M1,8383.75105485232,15.81732479634531,0.0018866644170201846,48
dltC,M2,9055.518987341773,25.425628048920295,0.0028077494050270805,63
dltC,M3,8893.763713080169,3.7159573055928945,0.00041781605914802865,14
dltC,Y1,8423.033755274262,2.113044592130066,0.0002508650272007919,9
dltC,Y2,8974.729957805906,3.006149981301086,0.00033495715140559096,13
dltC,Y3,9186.118143459915,3.355170550062994,0.00036524356617944416,14
dltD,M1,8333.946564885497,61.68222987071113,0.007401322937514972,226
dltD,M2,8984.595419847328,40.45249173614818,0.004502427749477403,161
dltD,M3,8881.636980491943,5.65329866374073,0.0006365153941956769,22
dltD,Y1,8423.299406276505,7.728813506680515,0.0009175517969741758,36
dltD,Y2,8981.155216284988,4.849395269726275,0.0005399522837477699,23
dltD,Y3,9195.36641221374,8.913073414603526,0.0009693005166998828,33
dltE,M1,8262.554677206852,135.2887826988516,0.016373723138203285,356
dltE,M2,9025.329380764164,29.78448655910751,0.003300099675319073,128
dltE,M3,8872.230566534914,28.585765292940824,0.0032219367022271956,117
dltE,Y1,8434.548089591568,28.619558849154103,0.003393134824196606,124
dltE,Y2,8981.446640316206,27.819185994741737,0.003097405920095999,116
dltE,Y3,9204.816864295126,24.516203896176936,0.002663410283725868,105
dnaA,M1,1516.1856823266219,258.67836417713545,0.1706112695776071,1173
dnaA,M2,1950.7815063385533,284.8165853659514,0.1460012740742695,1218
dnaA,M3,762.0984340044743,286.1717220177781,0.3755049338102931,1088
dnaA,Y1,682.1991051454139,264.6611715017735,0.3879529737075215,1059
dnaA,Y2,733.8359433258762,287.4871027704582,0.3917593644534704,1132
dnaA,Y3,734.7181208053692,428.85259222483256,0.5836967676185,1678
dnaG,M1,6452.286975717439,1451.426774718693,0.22494764727312933,4482
dnaG,M2,7648.364790286976,448.0446923169933,0.05858045537864338,1858
dnaG,M3,6909.367549668874,1246.5094936830735,0.18040862419351414,3680
dnaG,Y1,7950.597682119205,103.1299773097733,0.012971349002064501,776
dnaG,Y2,8990.604856512142,7.381797320070221,0.0008210568073986014,34
dnaG,Y3,7950.883554083885,115.72603844663011,0.014555116756450128,896
dnaN,M1,1495.41600703606,445.6549048483369,0.2980139992828033,1664
dnaN,M2,1693.618293755497,498.0663192762971,0.2940841635406907,1904
dnaN,M3,693.4344766930519,244.33817509818496,0.3523594273296293,920
dnaN,Y1,678.1284080914688,263.3341796785754,0.38832494928166433,1096
dnaN,Y2,592.1600703605981,169.81631249302123,0.28677433854939083,748
dnaN,Y3,510.61829375549695,204.29664279325107,0.4000965991458894,840
epr,M1,8548.429308565532,21.64908588380289,0.0025325220695351005,116
epr,M2,9513.43137254902,19.550199770675473,0.002055010332768839,110
epr,M3,8863.453560371518,20.75175096248511,0.0023412714717958413,110
epr,Y1,8366.626418988648,15.770808256241246,0.0018849662296918487,92
epr,Y2,8924.936016511869,13.971688795170474,0.0015654665500482799,77
epr,Y3,9319.489680082559,13.14476588656184,0.0014104598360846507,81
exoA,M1,154.44005270092228,32.05192485746307,0.2075363501690366,123
exoA,M2,242.20158102766797,31.594064397427072,0.13044532683631788,141
exoA,M3,160.6152832674572,31.900894990672807,0.19861680869778323,142
exoA,Y1,1330.4624505928855,60.07351125420284,0.04515235377551066,265
exoA,Y2,1449.3544137022398,46.89622044160118,0.03235662719776675,210
exoA,Y3,723.1581027667984,38.691545026711836,0.0535035767125864,186
exuR,M1,2985.177644710579,443.126552169923,0.14844227208893135,2506
exuR,M2,3543.551896207585,337.5014260544811,0.09524382200122009,2029
exuR,M3,3844.8303393213573,624.9334007734603,0.16253861565287325,3797
exuR,Y1,3347.5389221556884,290.0803309148214,0.08665480451770838,1886
exuR,Y2,2692.2604790419164,304.46530818974924,0.11308909764113836,1986
exuR,Y3,3995.510978043912,291.1618435854558,0.07287224217013673,2113
exuT,M1,2290.434988179669,338.9035878628972,0.14796472705485608,1365
exuT,M2,3071.892828999212,276.0859765060507,0.08987487255406512,880
exuT,M3,3111.53585500394,695.6979506225895,0.22358667328347676,2363
exuT,Y1,3317.960598896769,354.28058578209107,0.10677661027677372,1243
exuT,Y2,2549.9795114263197,341.5800886953695,0.13395405224425047,1292
exuT,Y3,3594.8589440504334,288.1506952055895,0.080156328715619,1030
fabL,M1,3225.742363877822,31.6509390005639,0.009811986026842752,153
fabL,M2,3804.8061088977424,87.10655992392697,0.022893823609098928,380
fabL,M3,2037.199203187251,33.04514399904223,0.016220870274905982,140
fabL,Y1,8295.430278884462,8.116062157765661,0.0009783774783117193,30
fabL,Y2,1665.7304116865869,77.77360996087455,0.04669039444511741,325
fabL,Y3,4337.1806108897745,50.008209923298594,0.011530119312471838,250
fin,M1,9407.48051948052,2.5346831871856232,0.0002694327330188921,10
fin,M2,9681.025974025973,1.691210212224108,0.00017469328320795707,8
fin,M3,9374.567099567099,3.2881274945594905,0.00035074979565843955,12
fin,Y1,9435.21645021645,3.100615288992963,0.0003286215324632889,12
fin,Y2,9262.744588744588,1.6470404761673694,0.00017781343967626323,7
fin,Y3,9149.025974025973,2.7849316249854605,0.00030439651531123245,11
flgB,M1,1253.6589743589743,79.00219064988046,0.06301728960244245,313
flgB,M2,1456.3871794871795,65.12914865770723,0.04471966629137754,316
flgB,M3,451.3025641025641,35.123370427975956,0.07782665825934403,139
flgB,Y1,1112.071794871795,40.608545384065934,0.03651611844786288,161
flgB,Y2,1184.3384615384616,39.66917574205175,0.03349479648792398,162
flgB,Y3,1549.7358974358974,29.16435993778559,0.01881892262161523,158
flgC,M1,1262.953642384106,60.051932290981924,0.04754880169443159,225
flgC,M2,1571.130242825607,50.863240974824144,0.03237366297739193,209
flgC,M3,464.560706401766,21.55942500577273,0.04640819748351143,93
flgC,Y1,1084.905077262693,30.802213686189518,0.028391620918491872,126
flgC,Y2,1178.5430463576158,34.57160104281802,0.029334186094996183,155
flgC,Y3,1500.9139072847681,22.939109586847582,0.01528342796712813,120
flgD,M1,1900.6335697399527,301.1129206844229,0.15842765563991462,1044
flgD,M2,1925.7825059101656,138.60212747510397,0.07197184887168641,452
flgD,M3,780.9621749408983,110.01507215568039,0.14087119157084158,353
flgD,Y1,1132.1843971631206,63.15721032226035,0.05578350176924485,251
flgD,Y2,1169.1252955082741,28.82642774989733,0.02465640582805551,146
flgD,Y3,1499.531914893617,24.632335275227625,0.016426682907229182,97
flgE,M1,1431.3761006289308,229.40793510152724,0.16027089945174294,816
flgE,M2,2209.827672955975,232.49648135577198,0.10521023163981524,984
flgE,M3,653.6364779874214,82.48686592756508,0.12619685208136816,322
flgE,Y1,1100.7408805031446,54.731778093067426,0.049722672304175465,190
flgE,Y2,1238.9974842767297,66.93455199364614,0.054023154076635986,271
flgE,Y3,1631.2415094339622,64.54945217471851,0.039570751358035915,301
flhA,M1,1342.3421828908554,100.73986467545656,0.07504782756547525,521
flhA,M2,1697.0004916420846,144.9377107240227,0.08540817250074881,724
flhA,M3,533.3972468043264,57.95404587805805,0.10865081555120613,267
flhA,Y1,1076.8343166175025,47.93014861685587,0.044510235119002914,223
flhA,Y2,1151.9626352015732,44.06788998611676,0.03825461750189984,226
flhA,Y3,1562.9119960668634,54.73151050943462,0.03501893302192886,289
flhB,M1,1230.0738688827332,99.5408130680896,0.08092263040958814,392
flhB,M2,1538.253000923361,112.28491732933354,0.0729950907048013,467
flhB,M3,486.4598337950139,47.69795799240444,0.09805117438021321,209
flhB,Y1,1105.8901200369344,36.100572243998755,0.03264390520352336,160
flhB,Y2,1163.2788550323176,43.46983344102253,0.037368368945221546,192
flhB,Y3,1580.2428439519852,73.55794886395806,0.04654850939239126,330
flhF,M1,1331.2061762034514,99.93976457665896,0.07507459502755863,398
flhF,M2,1589.2942779291552,68.33615211152848,0.04299779660729053,276
flhF,M3,513.566757493188,57.63663878380464,0.11222813381679818,223
flhF,Y1,1151.1071752951862,63.292692047740815,0.05498418688208615,253
flhF,Y2,1170.7756584922797,55.62703387617794,0.04751297438811994,219
flhF,Y3,1588.1262488646685,38.70907165707485,0.024374051927387688,170
flhG,M1,1401.4659977703457,101.82416135604359,0.07265546329203859,406
flhG,M2,1748.247491638796,119.69351232966936,0.06846485574961096,499
flhG,M3,550.758082497213,36.671175546496144,0.06658309103740064,156
flhG,Y1,1153.6989966555184,31.99519929630121,0.027732709648749583,138
flhG,Y2,1190.0245261984392,39.26159207265988,0.032992254536200145,184
flhG,Y3,1601.4749163879599,51.23093815389336,0.03198984737734262,224
fliE,M1,1195.3271028037384,52.52459704169584,0.043941609722138036,217
fliE,M2,1492.01246105919,73.31187553348202,0.0491362354181931,229
fliE,M3,441.5327102803738,26.491738484741337,0.05999949237717643,96
fliE,Y1,1003.2523364485982,12.526042964018949,0.01248543612503286,52
fliE,Y2,1108.4579439252336,12.156747386095748,0.010967260826375322,48
fliE,Y3,1449.9501557632398,9.218053362188895,0.006357496721903934,39
fliF,M1,1141.8311607697083,267.131449341258,0.2339500431580311,933
fliF,M2,1368.3811297330851,246.51112127198766,0.18014799818240101,888
